,Commodity,Util,Value,Period,Group,Unit,Short Description,State,Year
602,CHERRIES,ALL UTILIZATION PRACTICES,43,WEEK #28,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
603,CHERRIES,ALL UTILIZATION PRACTICES,57,WEEK #29,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
604,CHERRIES,ALL UTILIZATION PRACTICES,2,WEEK #18,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
605,CHERRIES,ALL UTILIZATION PRACTICES,21,WEEK #19,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
606,CHERRIES,ALL UTILIZATION PRACTICES,45,WEEK #20,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
607,CHERRIES,ALL UTILIZATION PRACTICES,73,WEEK #21,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
608,CHERRIES,ALL UTILIZATION PRACTICES,94,WEEK #22,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT FULL BLOOM",NY,2017
609,CHERRIES,ALL UTILIZATION PRACTICES,9,WEEK #14,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
610,CHERRIES,ALL UTILIZATION PRACTICES,15,WEEK #15,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
611,CHERRIES,ALL UTILIZATION PRACTICES,20,WEEK #16,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
612,CHERRIES,ALL UTILIZATION PRACTICES,30,WEEK #17,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
613,CHERRIES,ALL UTILIZATION PRACTICES,68,WEEK #18,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
614,CHERRIES,ALL UTILIZATION PRACTICES,82,WEEK #19,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
615,CHERRIES,ALL UTILIZATION PRACTICES,92,WEEK #20,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
616,CHERRIES,ALL UTILIZATION PRACTICES,97,WEEK #21,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
617,CHERRIES,ALL UTILIZATION PRACTICES,99,WEEK #22,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
618,CHERRIES,ALL UTILIZATION PRACTICES,5,WEEK #25,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
619,CHERRIES,ALL UTILIZATION PRACTICES,8,WEEK #26,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
620,CHERRIES,ALL UTILIZATION PRACTICES,16,WEEK #27,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
621,CHERRIES,ALL UTILIZATION PRACTICES,44,WEEK #28,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
622,CHERRIES,ALL UTILIZATION PRACTICES,52,WEEK #29,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
623,CHERRIES,ALL UTILIZATION PRACTICES,69,WEEK #30,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
624,CHERRIES,ALL UTILIZATION PRACTICES,94,WEEK #31,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
625,CHERRIES,ALL UTILIZATION PRACTICES,"5,710",YEAR,FRUIT & TREE NUTS,LB / ACRE,"YIELD, MEASURED IN LB / ACRE",NY,2017
626,CHERRIES,FRESH MARKET,                 (D),MARKETING YEAR,FRUIT & TREE NUTS,$ / LB,"PRICE RECEIVED, MEASURED IN $ / LB",NY,2017
627,CHERRIES,FRESH MARKET,                 (D),YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
628,CHERRIES,FRESH MARKET,                 (D),YEAR,FRUIT & TREE NUTS,LB,"PRODUCTION, MEASURED IN LB",NY,2017
629,CHERRIES,NOT SOLD,"300,000",YEAR,FRUIT & TREE NUTS,LB,"PRODUCTION, MEASURED IN LB",NY,2017
630,CHERRIES,PROCESSING,                 (D),MARKETING YEAR,FRUIT & TREE NUTS,$ / LB,"PRICE RECEIVED, MEASURED IN $ / LB",NY,2017
631,CHERRIES,PROCESSING,                 (D),YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
632,CHERRIES,PROCESSING,                 (D),YEAR,FRUIT & TREE NUTS,LB,"PRODUCTION, MEASURED IN LB",NY,2017
633,CHERRIES,UTILIZED,"2,436,000",YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
634,CHERRIES,UTILIZED,"7,700,000",YEAR,FRUIT & TREE NUTS,LB,"PRODUCTION, MEASURED IN LB",NY,2017
635,GRAPES,ALL UTILIZATION PRACTICES,"35,000",YEAR,FRUIT & TREE NUTS,ACRES,ACRES BEARING,NY,2017
636,GRAPES,ALL UTILIZATION PRACTICES,46,WEEK #27,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
637,GRAPES,ALL UTILIZATION PRACTICES,45,WEEK #28,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
638,GRAPES,ALL UTILIZATION PRACTICES,54,WEEK #29,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
639,GRAPES,ALL UTILIZATION PRACTICES,53,WEEK #30,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
640,GRAPES,ALL UTILIZATION PRACTICES,50,WEEK #31,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
641,GRAPES,ALL UTILIZATION PRACTICES,62,WEEK #32,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
642,GRAPES,ALL UTILIZATION PRACTICES,53,WEEK #33,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
643,GRAPES,ALL UTILIZATION PRACTICES,58,WEEK #34,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
644,GRAPES,ALL UTILIZATION PRACTICES,58,WEEK #35,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
645,GRAPES,ALL UTILIZATION PRACTICES,66,WEEK #36,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
646,GRAPES,ALL UTILIZATION PRACTICES,68,WEEK #37,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
647,GRAPES,ALL UTILIZATION PRACTICES,66,WEEK #38,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
648,GRAPES,ALL UTILIZATION PRACTICES,65,WEEK #39,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
649,GRAPES,ALL UTILIZATION PRACTICES,74,WEEK #40,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
650,GRAPES,ALL UTILIZATION PRACTICES,6,WEEK #27,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
651,GRAPES,ALL UTILIZATION PRACTICES,6,WEEK #28,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
652,GRAPES,ALL UTILIZATION PRACTICES,6,WEEK #29,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
653,GRAPES,ALL UTILIZATION PRACTICES,3,WEEK #30,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
654,GRAPES,ALL UTILIZATION PRACTICES,6,WEEK #31,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
655,GRAPES,ALL UTILIZATION PRACTICES,3,WEEK #32,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
656,GRAPES,ALL UTILIZATION PRACTICES,3,WEEK #33,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
657,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #34,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
658,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #35,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
659,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #36,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
660,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #37,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
661,GRAPES,ALL UTILIZATION PRACTICES,3,WEEK #38,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
662,GRAPES,ALL UTILIZATION PRACTICES,3,WEEK #39,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
663,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #40,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
664,GRAPES,ALL UTILIZATION PRACTICES,47,WEEK #27,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
665,GRAPES,ALL UTILIZATION PRACTICES,47,WEEK #28,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
666,GRAPES,ALL UTILIZATION PRACTICES,38,WEEK #29,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
667,GRAPES,ALL UTILIZATION PRACTICES,43,WEEK #30,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
668,GRAPES,ALL UTILIZATION PRACTICES,40,WEEK #31,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
669,GRAPES,ALL UTILIZATION PRACTICES,34,WEEK #32,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
670,GRAPES,ALL UTILIZATION PRACTICES,43,WEEK #33,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
671,GRAPES,ALL UTILIZATION PRACTICES,41,WEEK #34,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
672,GRAPES,ALL UTILIZATION PRACTICES,41,WEEK #35,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
673,GRAPES,ALL UTILIZATION PRACTICES,32,WEEK #36,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
674,GRAPES,ALL UTILIZATION PRACTICES,32,WEEK #37,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
675,GRAPES,ALL UTILIZATION PRACTICES,29,WEEK #38,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
676,GRAPES,ALL UTILIZATION PRACTICES,30,WEEK #39,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
677,GRAPES,ALL UTILIZATION PRACTICES,26,WEEK #40,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
678,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #27,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
679,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #28,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
680,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #29,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
681,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #30,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
682,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #31,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
683,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #32,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
684,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #33,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
685,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #34,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
686,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #35,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
687,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #36,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
688,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #37,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
689,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #38,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
690,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #39,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
691,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #40,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
692,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
693,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #28,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
694,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #29,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
695,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #30,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
696,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #31,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
697,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #32,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
698,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #33,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
699,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #34,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
700,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #35,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
701,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #36,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
702,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #37,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
703,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #38,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
704,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #39,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
705,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #40,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
706,GRAPES,ALL UTILIZATION PRACTICES,13,WEEK #32,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
707,GRAPES,ALL UTILIZATION PRACTICES,15,WEEK #33,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
708,GRAPES,ALL UTILIZATION PRACTICES,16,WEEK #34,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
709,GRAPES,ALL UTILIZATION PRACTICES,18,WEEK #35,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
710,GRAPES,ALL UTILIZATION PRACTICES,17,WEEK #36,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
711,GRAPES,ALL UTILIZATION PRACTICES,16,WEEK #37,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
712,GRAPES,ALL UTILIZATION PRACTICES,18,WEEK #38,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
713,GRAPES,ALL UTILIZATION PRACTICES,18,WEEK #39,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
714,GRAPES,ALL UTILIZATION PRACTICES,24,WEEK #40,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",NY,2017
715,GRAPES,ALL UTILIZATION PRACTICES,20,WEEK #32,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
716,GRAPES,ALL UTILIZATION PRACTICES,19,WEEK #33,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
717,GRAPES,ALL UTILIZATION PRACTICES,19,WEEK #34,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
718,GRAPES,ALL UTILIZATION PRACTICES,18,WEEK #35,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
719,GRAPES,ALL UTILIZATION PRACTICES,18,WEEK #36,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
720,GRAPES,ALL UTILIZATION PRACTICES,18,WEEK #37,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
721,GRAPES,ALL UTILIZATION PRACTICES,19,WEEK #38,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
722,GRAPES,ALL UTILIZATION PRACTICES,18,WEEK #39,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
723,GRAPES,ALL UTILIZATION PRACTICES,15,WEEK #40,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",NY,2017
724,GRAPES,ALL UTILIZATION PRACTICES,58,WEEK #32,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
725,GRAPES,ALL UTILIZATION PRACTICES,57,WEEK #33,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
726,GRAPES,ALL UTILIZATION PRACTICES,56,WEEK #34,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
727,GRAPES,ALL UTILIZATION PRACTICES,55,WEEK #35,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
728,GRAPES,ALL UTILIZATION PRACTICES,56,WEEK #36,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
729,GRAPES,ALL UTILIZATION PRACTICES,58,WEEK #37,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
730,GRAPES,ALL UTILIZATION PRACTICES,56,WEEK #38,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
731,GRAPES,ALL UTILIZATION PRACTICES,57,WEEK #39,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
732,GRAPES,ALL UTILIZATION PRACTICES,49,WEEK #40,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",NY,2017
733,GRAPES,ALL UTILIZATION PRACTICES,9,WEEK #32,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
734,GRAPES,ALL UTILIZATION PRACTICES,9,WEEK #33,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
735,GRAPES,ALL UTILIZATION PRACTICES,9,WEEK #34,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
736,GRAPES,ALL UTILIZATION PRACTICES,9,WEEK #35,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
737,GRAPES,ALL UTILIZATION PRACTICES,9,WEEK #36,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
738,GRAPES,ALL UTILIZATION PRACTICES,8,WEEK #37,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
739,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #38,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
740,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #39,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
741,GRAPES,ALL UTILIZATION PRACTICES,12,WEEK #40,FRUIT & TREE NUTS,PCT POOR,"CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",NY,2017
742,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #27,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
743,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #28,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
744,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #29,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
745,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #30,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
746,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #31,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
747,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #32,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
748,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #33,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
749,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #34,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
750,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #35,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
751,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #36,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
752,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #37,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
753,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #38,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
754,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #39,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
